Name,Country,OSM Relation,BFS Number,Bezirksnummer,Kantonsnummer,IoU,Area Diff [%],Hausdorff Distance [m],Symmetric Diff [%],Area swisstopo [m²],Area OSM [m²]
Sevelen,CH,1683939,3275,1724,17,0.9999776127571237,0.0019452520136095546,3.267,0.0022387711218920755,30326562.59929379,30327152.527363412
Ufhusen,CH,1682926,1145,315,3,0.9991618509433312,0.0069520941581280755,3.493,0.08384713041783938,12209030.359905027,12208181.576618612
Kestenholz,CH,1683533,2403,1101,11,0.9999966344361847,2.4218129433537375e-07,0.012,0.0003365569474513999,8586374.45754161,8586374.436747016
Wängi,CH,1684574,4781,2014,20,0.9990877037516378,0.0012186651583694316,3.642,0.0912707019037972,16427112.962996563,16426912.771494357
Walkringen,CH,1682711,626,246,2,0.9997760703633846,0.0018605579501720995,2.957,0.022395679506757096,17211096.97653955,17211417.198972657
Cham,CH,1683139,1702,,9,0.9999969595385378,1.7900272845414087e-06,0.016,0.0003040466057255739,19121122.081888158,19121121.739614855
Buchberg,CH,1683634,2933,1403,14,0.9998107183470393,0.015949351831198777,2.5,0.018931466445500367,5859543.040479093,5860477.599614319
Oberrohrdorf,CH,1684390,4037,1902,19,0.9999941149511129,2.6238852183339207e-05,0.012,0.0005885065431334436,4301674.089606499,4301672.9608965935
Boppelsen,CH,1682093,82,104,1,0.9985683026962225,0.00972470165003792,3.387,0.1432792580559357,3964223.5684326133,3964609.077347384
Gisikon,CH,1682839,1055,312,3,0.999991817379666,3.228083783923927e-05,0.006,0.000818265249134221,1076540.1295576533,1076539.7820414798
Safiental,CH,2742004,3672,1850,18,0.9997911024548379,0.006029717793257786,3.642,0.020892566515724215,151422712.12089586,151431842.48311165
Otelfingen,CH,1682186,94,104,1,0.9990716309140699,0.010758647879932085,3.387,0.09287502574633115,7146687.29325003,7145918.406329069
Frick,CH,1684311,4163,1906,19,0.9999956949100643,5.4437279827576516e-05,0.016,0.00043050980310328654,9961264.410707,9961258.988065619
Dittingen,CH,1683642,2784,1302,13,0.9996446423792877,0.008015972188881051,3.311,0.0355435016667371,6748519.047930303,6749060.007340346
Binningen,CH,1683625,2765,1301,13,0.9999956213981991,4.234388875482777e-06,0.014,0.00043786112961972706,4463676.97018046,4463676.781171019
Clarmont,CH,1684909,5629,2227,22,0.9999876636245384,0.00017069827990479224,0.011,0.00123364620834616,1016308.5271730777,1016310.2619942521
Siselen,CH,1682666,499,243,2,0.9992423870509026,0.02487612112231697,3.107,0.07579943146088894,5509298.6646585455,5510669.164467356
Vinzel,CH,1685195,5863,2228,22,0.9999900566029692,0.000509499489378312,0.007,0.000994347179651514,1097086.7446977103,1097092.3343490725
Fey,CH,1684973,5522,2223,22,0.9999950083680333,2.643706042186406e-05,0.015,0.0004991645084761616,7340008.824850145,7340010.765332713
Pfaffnau,CH,1682905,1139,315,3,0.9999955841267266,1.4287144913452007e-05,0.016,0.00044158833400611885,17681811.501378015,17681814.027604047
Biel-Benken,CH,1683624,2764,1301,13,0.9999948460005768,7.817021482463346e-07,0.015,0.0005154012723872516,4116046.724901863,4116046.7570770886
Römerswil,CH,1682915,1039,313,3,0.9993527430280652,0.009121436629818715,4.071,0.0647436981417047,17377084.698728535,17375499.65895963
Gamprin,LI,1155947,7009,,,0.9999896478639257,0.0002079229103681226,0.013,0.001035217889639168,6188189.722131198,6188176.855467029
Knutwil,CH,1682885,1089,314,3,0.9990291140743023,0.015659595758218875,3.149,0.09712814090161753,9743579.397283476,9742053.59213748
Remigen,CH,1684402,4110,1904,19,0.999994087175798,7.654286690424916e-05,0.016,0.000591284394471292,7869476.514920027,7869482.538442962
Vorderthal,CH,1683119,1348,505,5,0.9999975929882238,1.2342598314923889e-05,0.016,0.00024070148228707644,27970276.9647886,27970280.417047534
Maschwanden,CH,1682163,8,101,1,0.9988467339166403,0.021598090027065985,3.613,0.11538068647989627,4688048.323217618,4687035.794320257
Kölliken,CH,1684344,4276,1910,19,0.9999959723772827,1.0171228885360629e-05,0.015,0.0004027631030899281,8885822.13781335,8885823.041610658
Noville,CH,1685073,5408,2221,22,0.9999809762829455,0.0011030806576794588,0.18,0.0019023793080048062,19946462.650687058,19946242.625115667
Val de Bagnes,CH,1685271,6037,2303,23,0.9999992111535085,4.529914914687036e-06,0.016,7.888468247077936e-05,301905126.6027113,301905140.2787567
Lütisburg,CH,1683904,3393,1727,17,0.9999952225267685,1.46407973157379e-05,0.018,0.0004777484295648673,14096070.729562568,14096068.665785423
Walchwil,CH,1683150,1710,,9,0.9999975539260709,1.5062594441839666e-05,0.015,0.00024460771053735046,15877861.470055006,15877863.861672886
Lancy,CH,1685502,6628,,25,0.9999933840125703,8.334298060973233e-05,0.015,0.000661600655541545,4774218.534061027,4774214.555085
Lostallo,CH,1684104,3821,1847,18,0.9999985401766892,4.574185858528832e-06,0.014,0.00014598243454197699,50863388.384774074,50863386.058188155
Oppens,CH,1685079,5923,2223,22,0.9986324777221463,0.025435361305577213,3.401,0.13682839401219665,3595373.737322027,3594459.241021653
St. Stephan,CH,1682673,793,248,2,0.9999362514597988,0.0030450967142748716,3.217,0.006374960157134618,60895050.02648115,60893195.71331364
Lajoux (JU),CH,1685606,6750,2602,26,0.9999963162097776,5.2750251219426306e-05,0.015,0.0003683796035626351,12385895.409873907,12385888.876282962
Balerna,CH,1684621,5242,2106,21,0.9999908571190631,2.1258306505045535e-05,0.016,0.0009142921761731944,2532453.514681441,2532452.9763247105
Birrwil,CH,1684275,4132,1905,19,0.9999955421322438,6.384777496102431e-05,0.016,0.0004457879115612653,5530698.97447023,5530702.505698465
Grüningen,CH,1682131,116,105,1,0.9994760859297741,0.013146732880474278,3.785,0.05240169013480824,8784412.169337135,8783257.306134112
Rickenbach (TG),CH,1684550,4751,2014,20,0.9999877611936183,4.226442596345533e-06,0.015,0.0012238881016426858,1575940.2404039518,1575940.1737977422
Studen (BE),CH,1682676,749,243,2,0.9983293958789888,0.029939209379758545,3.092,0.1672251038582121,2727861.3119161422,2728678.0120259062
Lausen,CH,1683666,2828,1303,13,0.999159050704616,0.0025064307179350773,3.621,0.08413135853238535,5568408.537898402,5568548.106200496
Villarsel-sur-Marly,CH,1683421,2230,1004,10,0.9999887252342191,1.9237308418761086e-05,0.014,0.0011274828257874737,1396783.906820043,1396783.638116415
Wollerau,CH,1683123,1323,503,5,0.9999944992553313,0.00017067626716945881,0.015,0.0005500755106013278,6526908.502650843,6526897.362767049
Erstfeld,CH,1683070,1206,,4,0.9998033077776918,0.014526807555426038,3.254,0.01967258560829671,59080810.86927928,59089393.424976446
Sévaz,CH,1683408,2043,1001,10,0.999992287827583,5.60908480686451e-05,0.014,0.0007712204319837706,2495587.7082974636,2495589.1080937735
Capriasca,CH,1684648,5226,2105,21,0.9999964660083971,1.2351054097029522e-05,0.757,0.00035339980631370846,36381944.73451357,36381949.22806725
Zollikofen,CH,1682737,361,246,2,0.9999947299253964,3.241416659748988e-05,0.012,0.000527008763453579,5390997.286031179,5390995.538584338
Melchnau,CH,1682553,333,244,2,0.9999955688953462,2.986363584912292e-05,0.015,0.00044311138095846426,10274764.51395057,10274761.44553231
Vaulruz,CH,1683417,2155,1003,10,0.9995509876903568,0.021178023707958557,3.213,0.04490655816623174,10103142.549253514,10101002.903329184
Luthern,CH,1682890,1135,315,3,0.9996130076707441,0.009770278141180923,3.493,0.03870483165060841,37761889.697241805,37758200.25558702
Grossaffoltern,CH,1682458,303,243,2,0.9999760760023868,0.002112656246253183,4.195,0.0023924536514099235,15080732.553754942,15081051.15779322
Surses,CH,5818092,3543,1841,18,0.9999993287189217,2.4455980222989414e-06,0.016,6.712813088675026e-05,323773711.006184,323773718.92438745
Le Châtelard,CH,1683349,2067,1002,10,0.999995555141213,4.7200759112252475e-06,0.016,0.00044448685580824216,7485372.593329459,7485372.240014191
Waldstatt,CH,1683958,3007,1501,15,0.9999946739547807,3.3953605888219355e-05,0.016,0.000532605849842002,6747563.92861962,6747561.637578357
Kilchberg (BL),CH,1683661,2851,1304,13,0.9999901101521723,0.00022054268765083678,0.015,0.000988990763815822,1591807.486659892,1591810.9972749052
Buchs (ZH),CH,1682098,83,104,1,0.9989052119089012,0.02431081424774646,3.755,0.10955208486373369,5842736.703707908,5844157.120574932
Montricher,CH,1685063,5492,2227,22,0.9995838900277707,0.0033326599767457676,3.701,0.04162034992102271,26015880.958038386,26016747.978890672
Thalwil,CH,1682216,141,106,1,0.9988647973726339,0.030629847746333344,3.436,0.11360212899627009,5505287.467404904,5506973.728574168
Wilderswil,CH,1682723,594,250,2,0.9997873506870796,0.010104458460811976,3.184,0.02126826698648439,13194426.672596369,13195759.897958644
Fislisbach,CH,1684309,4027,1902,19,0.999993934226358,4.3196017769108136e-05,0.015,0.0006065790728413723,5054668.788472969,5054666.605057341
Hombrechtikon,CH,1682143,153,107,1,0.9999957821625778,3.785287787773882e-05,0.016,0.00042178471170575604,12187559.16379949,12187563.777141377
Lavigny,CH,1685020,5637,2227,22,0.9999944019948006,1.6142185221588025e-05,0.014,0.0005598020416524597,4002846.8469713028,4002846.2008243506
Buchholterberg,CH,1682396,923,247,2,0.9995006359010759,0.008704865427337267,3.722,0.049946707240057585,15332187.47195352,15330852.82566702
Wassen,CH,1683121,1220,,4,0.9999145663033324,0.0013118756031754027,3.21,0.00854367858668392,96877775.83449249,96876504.91858642
Däniken,CH,1683497,2572,1108,11,0.9999953466189784,7.928128160556476e-05,0.016,0.000465339369234445,5433211.212386644,5433215.519906126
Neuenhof,CH,1684379,4034,1902,19,0.9999944603089781,8.643225481060438e-06,0.012,0.0005539706125497247,5379371.883884626,5379371.418933385
Wallbach,CH,1684455,4261,1909,19,0.9999955782748156,6.456285153621692e-05,0.014,0.0004421733534255241,4547202.330604478,4547199.394800988
Breil/Brigels,CH,1684050,3981,1850,18,0.9998301721815009,0.003128995659178535,3.556,0.016983958328802062,96581668.51160835,96578646.47539306
Trélex,CH,1685168,5730,2228,22,0.9999948703626227,4.4221370055275426e-05,0.013,0.0005129649403679778,5765768.518657673,5765765.96895584
Goumoëns,CH,1868684,5541,2223,22,0.9999957800420706,4.2583874484715925e-05,0.015,0.0004219965934672898,10694967.563479386,10694963.009147823
Zeglingen,CH,1683724,2868,1304,13,0.9999956386840819,3.461048725033782e-05,0.015,0.0004361326184501125,7911579.7526134355,7911582.490849737
Treiten,CH,1682689,500,243,2,0.9989208043043543,0.03959650669368068,3.085,0.10795645644625128,4742605.139267865,4740727.23330644
Corbeyrier,CH,1684918,5404,2221,22,0.9999973085707172,2.292347363059102e-05,0.015,0.0002691432597304682,22002251.259229455,22002246.21554919
Duillier,CH,1684949,5715,2228,22,0.9995199887077222,0.039120867804538786,3.01,0.04802204401863332,4106397.0461130855,4108003.504273025
Tägerig,CH,1684440,4077,1903,19,0.9999926257174075,3.3294972949085866e-06,0.014,0.0007374309906355527,3290166.743138548,3290166.8526845607
Dättlikon,CH,1682110,215,110,1,0.9999922265939536,9.905181038009565e-05,0.013,0.0007773432407784793,2883730.9124520067,2883728.0560643314
Aarberg,CH,1682355,301,243,2,0.9999955211278678,1.9920550269966934e-05,0.012,0.0004478882608422497,7927551.442136964,7927553.021348834
Holderbank (AG),CH,1684329,4199,1907,19,0.9999926188384684,6.354172839291798e-05,0.016,0.0007381186428873624,2330288.029640946,2330286.5489356555
Eptingen,CH,1683645,2885,1305,13,0.9993023881183786,0.00189916208845551,3.125,0.06978619243970516,11178954.346653,11179166.653115837
Schiers,CH,1684157,3962,1849,18,0.9999984259682281,8.44717306668744e-06,0.016,0.00015740329442485282,61663791.41148032,61663786.20263314
Langendorf,CH,1683539,2550,1107,11,0.9999921036868662,3.18909725120729e-05,0.015,0.000789634304913349,1952315.876183597,1952315.2535710775
Penthaz,CH,1685097,5496,2223,22,0.9999931899026633,5.1529867157104086e-05,0.015,0.0006810122278759563,3835411.402895592,3835413.379277993
Dielsdorf,CH,1682102,86,104,1,0.9987813380346472,0.04862511168773266,3.866,0.12191085180746938,5865028.429974924,5862176.553350331
Wolhusen,CH,1682933,1107,316,3,0.9991213644878554,0.009398836050019193,3.549,0.08790629908806688,14293577.610277584,14294921.040202856
Laupersdorf,CH,1683540,2426,1102,11,0.9995585470295895,0.0065531571499942345,3.383,0.04415649000334454,15501698.621333491,15502714.472005066
Schluein,CH,1684159,3582,1850,18,0.9990819930450309,0.015281439967993894,3.125,0.0918498691401192,4786338.537970022,4787069.959420367
Ittigen,CH,1682496,362,246,2,0.9999889453573845,0.0002905989267333897,0.16,0.0011054719780898114,4204894.524894954,4204906.744273313
Därligen,CH,1682424,575,250,2,0.9996079443392586,0.023785238550695142,3.401,0.03920858948023739,6927616.381293935,6925968.631211767
Wittinsburg,CH,1683723,2867,1304,13,0.9986332883809234,0.03466071194144233,3.145,0.1367409190101962,3204450.380379976,3203339.695064326
Birsfelden,CH,1683626,2766,1301,13,0.9999939822366769,8.097657575017726e-05,0.007,0.0006017783867310973,2511966.3971099206,2511968.431214293
Bettmeralp,CH,3411183,6205,2309,23,0.9999968341891837,2.14733043463351e-05,0.016,0.0003165816166980418,28790489.128771115,28790495.31104047
Cevio,CH,1684658,5310,2108,21,0.9999986449753233,2.210478993543262e-06,0.016,0.0001355025611626467,151287051.08617526,151287054.43034375
Baltschieder,CH,1685272,6281,2313,23,0.999997081417663,2.9217359813583803e-05,0.194,0.000291858702620618,31219983.28287898,31219992.40453383
Röthenbach im Emmental,CH,1682631,904,245,2,0.9999975000556015,1.041672844465913e-05,0.015,0.000249994765250975,36793424.83512889,36793428.66780004
Maur,CH,1682164,195,109,1,0.9999959753684328,9.279498924251192e-06,0.016,0.0004024639853538302,14772068.239119869,14772069.609893782
Grimisuat,CH,1685312,6263,2312,23,0.9996900283845656,0.005269175266486046,3.214,0.03100114963440408,4449560.8084904635,4449326.353332875
Füllinsdorf,CH,1683648,2825,1303,13,0.9992340766828739,0.04197532517013961,2.716,0.07660559377782389,4618483.931963857,4616545.308315485
Weiningen (ZH),CH,1682234,251,111,1,0.9997434177546948,0.010076119545526388,3.488,0.02566022383262481,5374279.277601055,5373737.758796333
Wangen bei Olten,CH,1683586,2586,1108,11,0.9999957742724078,2.7005994513250855e-07,0.014,0.0004225736514321341,6964784.831201478,6964784.812392384
Lauwil,CH,1683667,2889,1305,13,0.9993862545624392,0.004868672507488549,2.707,0.061391889189307866,7295481.552203342,7295126.359098721
Schmitten (GR),CH,1684160,3514,1841,18,0.999324204706334,0.021607806986710026,3.621,0.0676096757440977,11348303.67075766,11350755.790311104
Bregaglia,CH,1684049,3792,1846,18,0.9999991258736765,1.63810458227491e-06,0.016,8.741267127739746e-05,251423737.72537297,251423741.84395674
Luzern,CH,1682891,1061,311,3,0.99999664158665,1.2999168655829957e-05,0.015,0.0003358419206946737,37403482.49827546,37403487.36041723
Corseaux,CH,1684924,5883,2230,22,0.9999968538768788,0.0001381023671681481,0.014,0.0003146125898839193,7634393.281777905,7634382.738500064
Lully (VD),CH,1685036,5639,2227,22,0.998909852435694,0.027167640831739476,3.607,0.10905939347803596,2047407.8250728792,2046851.5926686025
Treycovagnes,CH,1685166,5931,2224,22,0.9990143275146516,0.06384943869580867,3.049,0.09858436716645676,2077700.3284714117,2076373.7284739017
Muri bei Bern,CH,1682560,356,246,2,0.9999953700641625,3.2692463045565234e-05,0.014,0.000462994731207749,7627564.163919482,7627566.657558078
Oberried am Brienzersee,CH,1682591,589,250,2,0.9999972968508745,5.9555774541205454e-06,0.015,0.00027031526952863187,20121067.893847972,20121066.69552219
Riaz,CH,1683387,2148,1003,10,0.9999946181107701,1.5057532619714062e-05,0.015,0.000538190411809766,7755166.125571998,7755167.293308667
Brugg,CH,1684281,4095,1904,19,0.999994621031257,7.611051224522523e-06,0.015,0.0005378983003466184,14007470.874621212,14007469.808505429
Hitzkirch,CH,1682865,1030,313,3,0.9999972101839876,3.156400609817959e-05,0.016,0.0002789819463922005,31214786.56367588,31214776.711038746
Heiden,CH,1683892,3032,1503,15,0.9999936734363046,7.400531490994118e-06,0.016,0.0006326583472098119,7474476.236848144,7474475.683697176
Planken,LI,1155954,7006,,,0.999988294913485,0.00017137921721438018,0.016,0.0011705165050675628,5341180.234465688,5341189.388138563
Fläsch,CH,1684081,3951,1845,18,0.9999951721311466,3.7014303850753594e-05,0.016,0.00048278814005818033,19939062.448926076,19939069.829231236
Saules (BE),CH,1682645,707,241,2,0.9991850923304886,0.003122257969984632,3.054,0.08152271151663174,4279702.723961408,4279569.100602018
Ballens,CH,1684841,5423,2227,22,0.9993299972036125,0.029044184600564755,2.883,0.0670129992448566,8447753.82329441,8445300.242079372
Urnäsch,CH,1683952,3006,1501,15,0.9999980657471085,1.3809436334451163e-05,0.016,0.00019342546250847816,48157701.80608926,48157695.15578209
Rüdlingen,CH,1683700,2938,1403,14,0.9999531967088192,0.0020506609334664558,0.292,0.004680390658056191,5515210.769962388,5515097.67168973
Entlebuch,CH,1682830,1002,316,3,0.999997738956298,2.196217607541482e-05,0.017,0.00022610460099961653,56896296.10362758,56896283.60796285
La Punt Chamues-ch,CH,1684096,3785,1846,18,0.9999980437247105,6.517168308127784e-06,0.015,0.00019562771408720365,63275463.87729591,63275459.75352743
Montagny (FR),CH,1683364,2029,1001,10,0.9999966109371763,2.3935925468394655e-05,0.016,0.0003389068971142945,17532667.12999973,17532671.326605868
Rüderswil,CH,1682632,905,245,2,0.9999961683964357,5.725227557318627e-06,0.016,0.00038316110142926974,17207406.555584703,17207407.540747885
St. Margrethen,CH,1683943,3236,1723,17,0.9999942752922463,0.0001469719604005845,0.015,0.0005724728346643064,6868555.984803067,6868566.079654449
Altnau,CH,1684497,4641,2013,20,0.9988571719764445,0.014662987468783294,4.105,0.1143397590594689,6741479.595132198,6740491.092823953
Schafisheim,CH,1684414,4207,1907,19,0.9999951770290854,6.486931684250392e-06,0.014,0.0004822982389307955,6327209.519393468,6327209.108951709
Gordola,CH,1684681,5108,2104,21,0.9999915072109454,0.00019344554151822624,0.385,0.000849281690310169,6946590.644683101,6946577.206813212
Vaz/Obervaz,CH,1684203,3506,1841,18,0.9993703037570721,0.00025043886913213135,3.967,0.06298953527991762,42512119.58381978,42512226.05069131
Sierre,CH,1685375,6248,2311,23,0.9999956575977306,3.083255620573383e-05,0.016,0.00043424123643134713,19128760.428520747,19128766.326406557
